"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","MCS index","Data rate","Info"
"1","0.000000","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3452, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"2","0.105617","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3453, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"3","0.204876","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3454, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"4","0.310771","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3455, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"5","0.409548","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3456, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"6","0.513407","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3457, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"7","0.619713","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3458, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"8","0.716773","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3459, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"9","0.819062","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3460, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"10","0.921550","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3461, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"11","1.023882","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3462, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"12","1.130086","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3463, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"13","1.228792","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3464, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"14","1.331146","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3465, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"15","1.433601","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3466, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"16","1.535863","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3467, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"17","1.642068","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3468, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"18","1.740625","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3469, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"19","1.843154","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3470, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"20","1.949083","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3471, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"21","2.048069","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3472, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"22","2.150528","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3473, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"23","2.258214","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3474, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"24","2.355165","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3475, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"25","2.457718","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3476, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"26","2.563657","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3477, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"27","2.662450","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3478, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"28","2.764752","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3479, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"29","2.870126","0a:cc:e9:84:46:79","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=3480, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"30","2.975627","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3481, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"31","3.072027","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3482, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"32","3.178582","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3483, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"33","3.276733","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3484, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"34","3.381766","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3485, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"35","3.481912","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3486, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"36","3.584307","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3487, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"37","3.686994","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3488, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"38","3.789180","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3489, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"39","3.891571","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3490, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"40","3.993915","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3491, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"41","4.096379","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3492, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"42","4.198726","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3493, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"43","4.301145","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3494, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"44","4.403506","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3495, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"45","4.505916","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3496, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"46","4.608324","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3497, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"47","4.711011","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3498, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"48","4.813122","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3499, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"49","4.915530","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3500, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"50","5.017768","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3501, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"51","5.120374","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3502, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"52","5.222722","0a:cc:e9:84:46:79","Broadcast","802.11","426","-58 dBm","-92 dBm","34 dB","","6","Beacon frame, SN=3503, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"53","5.325128","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3504, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"54","5.427513","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3505, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"55","5.529929","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3506, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"56","5.632319","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3507, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"57","5.735005","0a:cc:e9:84:46:79","Broadcast","802.11","426","-58 dBm","-92 dBm","34 dB","","6","Beacon frame, SN=3508, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"58","5.837131","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3509, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"59","5.939521","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3510, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"60","6.041925","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3511, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"61","6.144333","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3512, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"62","6.246729","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3513, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"63","6.349140","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3514, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"64","6.451515","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3515, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"65","6.553938","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3516, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"66","6.656342","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3517, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"67","6.759063","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3518, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"68","6.861126","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3519, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"69","6.963536","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3520, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"70","7.065922","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3521, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"71","7.168336","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3522, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"72","7.270751","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3523, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"73","7.373173","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3524, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"74","7.475494","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3525, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"75","7.578272","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3526, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"76","7.680318","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3527, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"77","7.783025","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3528, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"78","7.885143","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3529, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"79","7.987544","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3530, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"80","8.089919","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3531, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"82","8.102824","0a:cc:e9:84:46:79","IntelCor_01:f9:af","802.11","420","-55 dBm","-92 dBm","37 dB","","6","Probe Response, SN=3532, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"87","8.192363","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3533, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"88","8.294737","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3534, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"89","8.397117","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3535, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"90","8.499536","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3536, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"91","8.601934","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3537, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"92","8.704379","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3538, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"93","8.806711","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3539, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"94","8.909123","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3540, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"95","9.011532","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3541, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"96","9.113932","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3542, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"97","9.216350","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3543, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"98","9.318736","0a:cc:e9:84:46:79","Broadcast","802.11","426","-58 dBm","-92 dBm","34 dB","","6","Beacon frame, SN=3544, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"99","9.421144","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3545, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"100","9.523539","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3546, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"101","9.625916","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3547, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"102","9.728276","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3548, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"103","9.830737","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3549, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"104","9.933118","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3550, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"105","10.035557","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3551, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"106","10.137960","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3552, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"107","10.240324","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3553, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"108","10.342745","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3554, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"109","10.445119","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3555, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"110","10.547541","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3556, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"111","10.649939","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3557, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"112","10.752326","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3558, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"113","10.854782","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3559, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"114","10.956994","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3560, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"115","11.059555","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3561, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"116","11.161926","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3562, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"117","11.264327","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3563, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"118","11.366763","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3564, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"119","11.469137","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3565, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"120","11.571519","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3566, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"121","11.674001","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3567, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"122","11.776330","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3568, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"123","11.878724","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3569, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"125","11.981144","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3571, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"126","12.083549","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3572, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"127","12.185923","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3573, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"128","12.288346","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3574, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"129","12.390724","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3575, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"130","12.493131","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3576, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"131","12.595545","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3577, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"132","12.697941","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3578, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"133","12.800727","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3579, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"134","12.902730","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3580, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"135","13.005149","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3581, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"136","13.107526","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3582, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"137","13.209944","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3583, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"138","13.312341","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3584, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"139","13.414715","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3585, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"140","13.517131","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3586, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"141","13.619528","0a:cc:e9:84:46:79","Broadcast","802.11","426","-58 dBm","-92 dBm","34 dB","","6","Beacon frame, SN=3587, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"142","13.721966","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3588, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"143","13.824670","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3589, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"144","13.926737","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3590, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"145","14.029122","0a:cc:e9:84:46:79","Broadcast","802.11","426","-58 dBm","-92 dBm","34 dB","","6","Beacon frame, SN=3591, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"146","14.131385","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3592, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"147","14.233926","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3593, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"148","14.336336","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3594, FN=0, Flags=........C, BI=100, SSID=Z5241154"
